token	tag	bjw
lee	^	0.0009996634796207216
texas	^	0.003968960943840687
lord	^	0.0009996634796207216
capricorn	^	0.0009996634796207216
varsha	^	0.0009996634796207216
twitter	^	0.005948492586653998
nicki	^	0.003968960943840687
minaj	^	0.0019894293010273767
mark	^	0.0019894293010273767
lowe	^	0.0009996634796207216
dustin	^	0.0009996634796207216
nippert	^	0.0009996634796207216
world	^	0.0029791951224340317
series	^	0.0009996634796207216
clay	^	0.0009996634796207216
rapada	^	0.0009996634796207216
demi	^	0.0019894293010273767
lovato	^	0.0009996634796207216
miley	^	0.0019894293010273767
cirus	^	0.0009996634796207216
jedi	^	0.0009996634796207216
janet	^	0.0009996634796207216
jackson	^	0.0019894293010273767
cancer	^	0.0009996634796207216
celtics	^	0.004958726765247342
rham	^	0.0009996634796207216
e	^	0.0019894293010273767
o	^	0.0009996634796207216
blago	^	0.0009996634796207216
jan	^	0.0009996634796207216
smash	^	0.0019894293010273767
burger	^	0.0009996634796207216
lakers	^	0.0029791951224340317
laker	^	0.0019894293010273767
fye	^	0.0009996634796207216
art	^	0.0019894293010273767
reach	^	0.0009996634796207216
‘fonzie’	^	0.0009996634796207216
k	^	0.0009996634796207216
owen	^	0.0009996634796207216
kylie	^	0.0009996634796207216
minogue	^	0.0009996634796207216
north	^	0.0009996634796207216
american	^	0.0009996634796207216
gem	^	0.0009996634796207216
macbook	^	0.0009996634796207216
pro	^	0.0009996634796207216
london	^	0.0009996634796207216
jpmorgan	^	0.0009996634796207216
chase	^	0.0009996634796207216
ufc	^	0.0009996634796207216
toney	^	0.0009996634796207216
irs	^	0.0009996634796207216
rob	^	0.0009996634796207216
appcraft	^	0.0009996634796207216
software	^	0.0009996634796207216
t-mobile	^	0.0019894293010273767
blackberry®	^	0.0009996634796207216
bold™	^	0.0009996634796207216
november	^	0.003968960943840687
senate	^	0.0019894293010273767
dirty	^	0.0009996634796207216
dozen	^	0.0009996634796207216
ken	^	0.0009996634796207216
acl	^	0.0009996634796207216
slacker	^	0.0009996634796207216
radio	^	0.0009996634796207216
cameron	^	0.0009996634796207216
p̶o̶c̶a̶h̶o̶n̶t̶a̶s̶	^	0.0009996634796207216
avatar	^	0.0009996634796207216
december	^	0.0009996634796207216
min	^	0.0009996634796207216
kyung	^	0.0009996634796207216
hoon	^	0.0009996634796207216
christians	^	0.0009996634796207216
bb	^	0.0009996634796207216
brandy	^	0.0009996634796207216
lea	^	0.0009996634796207216
kristien	^	0.0009996634796207216
jersey	^	0.0019894293010273767
shore	^	0.0009996634796207216
southpark	^	0.0009996634796207216
south	^	0.003968960943840687
park	^	0.003968960943840687
heechul	^	0.0009996634796207216
calgary	^	0.0009996634796207216
pontiac	^	0.0009996634796207216
trans	^	0.0009996634796207216
am	^	0.0009996634796207216
t	^	0.0009996634796207216
tops	^	0.0009996634796207216
boston	^	0.0019894293010273767
lebron	^	0.008917790050873963
rocky	^	0.0009996634796207216
horror	^	0.0009996634796207216
staples	^	0.0009996634796207216
center	^	0.0009996634796207216
biocon	^	0.0009996634796207216
malaysia	^	0.0009996634796207216
venesha	^	0.0009996634796207216
bonanza	^	0.0009996634796207216
costco	^	0.0019894293010273767
goldeneye	^	0.0009996634796207216
korybaker262626	^	0.0029791951224340317
kory	^	0.0019894293010273767
baker	^	0.0019894293010273767
korybaker262626…	^	0.0009996634796207216
msft	^	0.0009996634796207216
exchange	^	0.0009996634796207216
cat	^	0.0009996634796207216
vengoo	^	0.0009996634796207216
alaska	^	0.0009996634796207216
psp	^	0.0009996634796207216
ericsson	^	0.0009996634796207216
christmas	^	0.0029791951224340317
david	^	0.0019894293010273767
shariatmadari	^	0.0009996634796207216
macworld	^	0.0009996634796207216
social	^	0.0019894293010273767
ipad	^	0.0029791951224340317
kool-aid	^	0.0019894293010273767
relax	^	0.0009996634796207216
disturbia	^	0.0009996634796207216
jenny	^	0.0019894293010273767
sloan	^	0.0009996634796207216
ray	^	0.0009996634796207216
allen	^	0.0009996634796207216
d	^	0.0029791951224340317
cmichele1231	^	0.0009996634796207216
jesus	^	0.005948492586653998
pooja	^	0.0009996634796207216
chicken	^	0.0009996634796207216
kitchen	^	0.0009996634796207216
messiah	^	0.0009996634796207216
southside	^	0.0009996634796207216
stick	^	0.0009996634796207216
stein	^	0.0009996634796207216
el	^	0.0009996634796207216
segundo	^	0.0009996634796207216
ll	^	0.0009996634796207216
cool	^	0.0009996634796207216
j	^	0.0019894293010273767
eva	^	0.0009996634796207216
mr.	^	0.0009996634796207216
mikes	^	0.0009996634796207216
evaporator	^	0.0009996634796207216
sprint	^	0.0009996634796207216
wall	^	0.0019894293010273767
street	^	0.003968960943840687
journal	^	0.0019894293010273767
aries	^	0.0009996634796207216
domo	^	0.0009996634796207216
casey	^	0.0009996634796207216
kali	^	0.0009996634796207216
caitlin	^	0.0009996634796207216
nashville	^	0.0009996634796207216
minho	^	0.0009996634796207216
uk	^	0.0019894293010273767
clinton	^	0.0019894293010273767
pocket	^	0.0009996634796207216
devil	^	0.0009996634796207216
hd	^	0.0009996634796207216
michael	^	0.0009996634796207216
ruhlman	^	0.0009996634796207216
christina	^	0.0009996634796207216
aguilera	^	0.0009996634796207216
toronto	^	0.0019894293010273767
dundas	^	0.0009996634796207216
west	^	0.0009996634796207216
yonge	^	0.0009996634796207216
toronto)	^	0.0009996634796207216
apple	^	0.0009996634796207216
monsieur	^	0.0009996634796207216
louboutin	^	0.0009996634796207216
lake	^	0.0009996634796207216
show	^	0.0019894293010273767
seattle	^	0.0019894293010273767
animal	^	0.0009996634796207216
crossing	^	0.0009996634796207216
distortion	^	0.0009996634796207216
axe	^	0.0009996634796207216
shawn	^	0.0009996634796207216
club	^	0.0009996634796207216
monaco	^	0.0009996634796207216
jacksonville	^	0.0009996634796207216
municipal	^	0.0009996634796207216
airport	^	0.0009996634796207216
il	^	0.0009996634796207216
posados	^	0.0009996634796207216
lufkin	^	0.0009996634796207216
tx	^	0.0009996634796207216
european	^	0.0009996634796207216
fed	^	0.0009996634796207216
federal	^	0.0009996634796207216
justinnn	^	0.0009996634796207216
shaun	^	0.0009996634796207216
mac	^	0.0019894293010273767
saturday	^	0.0029791951224340317
harley	^	0.0009996634796207216
quinn	^	0.0009996634796207216
gotham	^	0.0009996634796207216
lentech	^	0.0009996634796207216
inc	^	0.0009996634796207216
pauly	^	0.0009996634796207216
vinny	^	0.0009996634796207216
skype	^	0.0009996634796207216
keeeeshaa	^	0.0009996634796207216
rihanna	^	0.0009996634796207216
jesse	^	0.0009996634796207216
mccartney	^	0.0009996634796207216
pa	^	0.0009996634796207216
cup	^	0.0029791951224340317
germany	^	0.0009996634796207216
mother's	^	0.0009996634796207216
day	^	0.0009996634796207216
gre	^	0.0009996634796207216
california	^	0.0029791951224340317
c's	^	0.0009996634796207216
clarice	^	0.0009996634796207216
darfur	^	0.0009996634796207216
fable	^	0.0009996634796207216
aaa	^	0.0009996634796207216
auto	^	0.0009996634796207216
sales	^	0.0009996634796207216
bieber	^	0.0019894293010273767
earth	^	0.0009996634796207216
techsmith	^	0.0009996634796207216
jing	^	0.0009996634796207216
de	^	0.0009996634796207216
young	^	0.0009996634796207216
museum	^	0.0009996634796207216
lady	^	0.0009996634796207216
gaga	^	0.0009996634796207216
facebook	^	0.004958726765247342
charlie	^	0.0019894293010273767
melancon	^	0.0009996634796207216
vitter	^	0.0009996634796207216
louisiana	^	0.0009996634796207216
mike	^	0.0019894293010273767
keenon”	^	0.0009996634796207216
ms	^	0.0009996634796207216
berry	^	0.0009996634796207216
adam	^	0.0019894293010273767
morrison	^	0.0019894293010273767
reggie	^	0.0009996634796207216
miller	^	0.0019894293010273767
bela	^	0.0009996634796207216
6th	^	0.0009996634796207216
ave	^	0.0019894293010273767
kappa	^	0.0009996634796207216
heat	^	0.007928024229467307
geordie	^	0.0009996634796207216
harry	^	0.0019894293010273767
cns	^	0.0009996634796207216
chamber	^	0.0009996634796207216
commerce	^	0.0019894293010273767
tuesss	^	0.0009996634796207216
bryant	^	0.0009996634796207216
phil	^	0.0009996634796207216
guanabee	^	0.0009996634796207216
zapata	^	0.0009996634796207216
brooks	^	0.0019894293010273767
socacize	^	0.0009996634796207216
rogers	^	0.0009996634796207216
minecraft	^	0.0009996634796207216
ron	^	0.0019894293010273767
artest	^	0.0019894293010273767
northrop	^	0.0019894293010273767
grumman	^	0.0019894293010273767
ap)\n	^	0.0009996634796207216
ap	^	0.0009996634796207216
corp	^	0.0009996634796207216
friday	^	0.004958726765247342
atl	^	0.0009996634796207216
usa	^	0.0009996634796207216
tanaya	^	0.0009996634796207216
brody	^	0.0009996634796207216
philly	^	0.0009996634796207216
indonesia	^	0.0029791951224340317
canucks	^	0.0009996634796207216
justin	^	0.0009996634796207216
beach	^	0.0019894293010273767
teamlakers	^	0.0009996634796207216
aaron	^	0.0009996634796207216
richard	^	0.0009996634796207216
mcds	^	0.0009996634796207216
halloweeen	^	0.0009996634796207216
mn	^	0.0009996634796207216
fruit	^	0.0009996634796207216
loops	^	0.0009996634796207216
banshee	^	0.0009996634796207216
super	^	0.0009996634796207216
siblings	^	0.0009996634796207216
barnes	^	0.0009996634796207216
noble	^	0.0009996634796207216
n	^	0.0009996634796207216
grape	^	0.0009996634796207216
road	^	0.0009996634796207216
suite	^	0.0009996634796207216
mishawaka)	^	0.0009996634796207216
march	^	0.0009996634796207216
culinary	^	0.0009996634796207216
institute	^	0.0009996634796207216
donaudy	^	0.0009996634796207216
columbus	^	0.0009996634796207216
fri	^	0.0009996634796207216
sat	^	0.0019894293010273767
pyramid	^	0.0009996634796207216
persian	^	0.0009996634796207216
nintendo	^	0.0009996634796207216
wiis	^	0.0009996634796207216
hoover	^	0.0009996634796207216
cardinals	^	0.0009996634796207216
gatorade	^	0.0009996634796207216
mags	^	0.0009996634796207216
lapierre	^	0.0009996634796207216
houston	^	0.0009996634796207216
muskegon	^	0.0009996634796207216
see	^	0.0019894293010273767
rangers	^	0.0009996634796207216
bruno	^	0.0019894293010273767
mars	^	0.0019894293010273767
christian	^	0.0009996634796207216
gospel	^	0.0009996634796207216
muslim	^	0.0009996634796207216
oxford	^	0.0019894293010273767
mail	^	0.0009996634796207216
benadryl	^	0.0009996634796207216
qnasty	^	0.0009996634796207216
time	^	0.0009996634796207216
warner	^	0.0009996634796207216
cable	^	0.0009996634796207216
reign	^	0.0009996634796207216
lounge	^	0.0009996634796207216
snickers	^	0.0009996634796207216
hmm_user	^	0.0009996634796207216
hotjobs	^	0.0009996634796207216
nort-duncanville	^	0.0009996634796207216
tx-	^	0.0009996634796207216
zumba	^	0.0009996634796207216
monday	^	0.0009996634796207216
nov	^	0.0009996634796207216
sharepoint	^	0.0009996634796207216
candace	^	0.0009996634796207216
barack	^	0.0009996634796207216
obama	^	0.0029791951224340317
john	^	0.0009996634796207216
stamos	^	0.0009996634796207216
lancaster	^	0.0009996634796207216
painting	^	0.0009996634796207216
steve	^	0.0009996634796207216
toby	^	0.0019894293010273767
jeff	^	0.0009996634796207216
sergio	^	0.0009996634796207216
wikipedia	^	0.0009996634796207216
mini	^	0.0009996634796207216
aqwmv	^	0.0009996634796207216
iphone	^	0.0009996634796207216
anida	^	0.0009996634796207216
mathew	^	0.0009996634796207216
scantron	^	0.0009996634796207216
pab	^	0.0009996634796207216
four	^	0.0009996634796207216
loko	^	0.0009996634796207216
wed	^	0.0009996634796207216
hal	^	0.0009996634796207216
sparks	^	0.0009996634796207216
dad	^	0.0009996634796207216
starbucks	^	0.0009996634796207216
salem	^	0.0009996634796207216
massachusetts	^	0.0009996634796207216
comcast	^	0.0009996634796207216
jay	^	0.0009996634796207216
philharmonic	^	0.0009996634796207216
indian	^	0.0009996634796207216
gothtober	^	0.0009996634796207216
bbm	^	0.0019894293010273767
black	^	0.0009996634796207216
party	^	0.0009996634796207216
power	^	0.0009996634796207216
nyc	^	0.0029791951224340317
windows	^	0.0009996634796207216
heaven	^	0.0009996634796207216
dept	^	0.0009996634796207216
eda	^	0.0009996634796207216
barbara	^	0.0009996634796207216
streisand	^	0.0009996634796207216
shuttlesworth	^	0.0009996634796207216
brandon	^	0.0009996634796207216
justified	^	0.0009996634796207216
feb	^	0.0009996634796207216
fx	^	0.0009996634796207216
“megamind”	^	0.0009996634796207216
will	^	0.0019894293010273767
tina	^	0.0009996634796207216
mary	^	0.0019894293010273767
blige	^	0.0009996634796207216
busta	^	0.0009996634796207216
rhymes	^	0.0009996634796207216
gyptian	^	0.0009996634796207216
metrotube	^	0.0009996634796207216
sostar	^	0.0009996634796207216
troy	^	0.0009996634796207216
smith	^	0.0029791951224340317
49ers	^	0.0009996634796207216
mansfield	^	0.0009996634796207216
azle	^	0.0009996634796207216
kp	^	0.0009996634796207216
orthopedic	^	0.0009996634796207216
bailey	^	0.0009996634796207216
raylene	^	0.0009996634796207216
xpeeps	^	0.0009996634796207216
pictures	^	0.0009996634796207216
pennsylvania	^	0.0009996634796207216
polka	^	0.0009996634796207216
lawrence	^	0.0009996634796207216
welk	^	0.0009996634796207216
dwm	^	0.0009996634796207216
jasmin	^	0.0009996634796207216
sema	^	0.0009996634796207216
potter	^	0.0009996634796207216
glc	^	0.0009996634796207216
hitler	^	0.0009996634796207216
thompson	^	0.0009996634796207216
oct	^	0.0019894293010273767
bloomberg	^	0.0009996634796207216
scott	^	0.0009996634796207216
ca	^	0.0009996634796207216
rockets	^	0.0009996634796207216
rocket	^	0.0009996634796207216
chrisdmuchris	^	0.0009996634796207216
devo	^	0.0009996634796207216
weezer	^	0.0009996634796207216
toni	^	0.0009996634796207216
braxton	^	0.0009996634796207216
gucci	^	0.0009996634796207216
flawless	^	0.0009996634796207216
z10	^	0.0009996634796207216
jada	^	0.0009996634796207216
pinkett	^	0.0009996634796207216
monica	^	0.0009996634796207216
starshine	^	0.0009996634796207216
magazine	^	0.0009996634796207216
hotel	^	0.0009996634796207216
rwanda	^	0.0009996634796207216
ingabire	^	0.0009996634796207216
angelina	^	0.0009996634796207216
jolie	^	0.0009996634796207216
rusesabagina	^	0.0009996634796207216
fallout	^	0.0009996634796207216
office	^	0.0009996634796207216
loblaws	^	0.0009996634796207216
utah	^	0.0009996634796207216
jim	^	0.0019894293010273767
courier	^	0.0009996634796207216
davis	^	0.0009996634796207216
tek	^	0.0009996634796207216
strivectin	^	0.0009996634796207216
wah	^	0.0009996634796207216
sing	^	0.0009996634796207216
gemini	^	0.0009996634796207216
lil	^	0.0009996634796207216
pyt	^	0.0009996634796207216
august	^	0.0009996634796207216
eatpraylovecollab	^	0.0009996634796207216
subby	^	0.0009996634796207216
dubby	^	0.0009996634796207216
doo	^	0.0009996634796207216
taurus	^	0.0009996634796207216
chainsaw	^	0.0009996634796207216
massacre	^	0.0009996634796207216
skye	^	0.0009996634796207216
thunder	^	0.0009996634796207216
artemis	^	0.0009996634796207216
jax	^	0.0009996634796207216
superman	^	0.0009996634796207216
pal	^	0.0009996634796207216
gasol	^	0.0009996634796207216
rome	^	0.0009996634796207216
collegiategrief	^	0.0009996634796207216
crvena	^	0.0009996634796207216
zvezda	^	0.0009996634796207216
borac	^	0.0009996634796207216
cacak	^	0.0009996634796207216
serbian	^	0.0009996634796207216
lav	^	0.0009996634796207216
hollywood	^	0.0009996634796207216
picker	^	0.0009996634796207216
arabian	^	0.0009996634796207216
mi	^	0.0009996634796207216
g	^	0.0009996634796207216
san	^	0.0009996634796207216
francisco	^	0.0009996634796207216
peralta	^	0.0009996634796207216
beyonce	^	0.0019894293010273767
diddy	^	0.0009996634796207216
angry	^	0.0009996634796207216
bear	^	0.0009996634796207216
state	^	0.0009996634796207216
parks	^	0.0009996634796207216
lions	^	0.0009996634796207216
den	^	0.0009996634796207216
kay	^	0.0009996634796207216
sheen	^	0.0009996634796207216
pure	^	0.0009996634796207216
nel	^	0.0009996634796207216
botox	^	0.0009996634796207216
canada	^	0.0009996634796207216
co2	^	0.0009996634796207216
antoine	^	0.0009996634796207216
dodson	^	0.0009996634796207216
jhermz	^	0.0009996634796207216
travie	^	0.0009996634796207216
mccoy	^	0.0009996634796207216
billionaire	^	0.0009996634796207216
night	^	0.0009996634796207216
lights	^	0.0009996634796207216
primo	^	0.0009996634796207216
hickcok45	^	0.0009996634796207216
kardashian	^	0.0009996634796207216
bianca	^	0.0009996634796207216
ethernet	^	0.0009996634796207216
expo	^	0.0019894293010273767
silverado	^	0.0009996634796207216
islamic	^	0.0009996634796207216
gaza	^	0.0009996634796207216
grave	^	0.0009996634796207216
witch	^	0.0009996634796207216
kalayna	^	0.0009996634796207216
price	^	0.0009996634796207216
jefferson	^	0.0009996634796207216
starship	^	0.0009996634796207216
ord	^	0.0009996634796207216
lp	^	0.0009996634796207216
parkinsons	^	0.0009996634796207216
cody	^	0.0009996634796207216
billiot	^	0.0009996634796207216
plan	^	0.0009996634796207216
express/isqft	^	0.0009996634796207216
usgn	^	0.0009996634796207216
la	^	0.0009996634796207216
play	^	0.0019894293010273767
kid	^	0.0009996634796207216
thosefourrightchords	^	0.0009996634796207216
iron	^	0.0009996634796207216
man	^	0.0019894293010273767
mickey	^	0.0009996634796207216
rourke	^	0.0009996634796207216
slovenia	^	0.0009996634796207216
croatia	^	0.0009996634796207216
serbia	^	0.0009996634796207216
jessica	^	0.0009996634796207216
scootandboo®	^	0.0009996634796207216
iyaz	^	0.0009996634796207216
nova	^	0.0009996634796207216
etsy	^	0.0009996634796207216
nate	^	0.0009996634796207216
ford	^	0.0009996634796207216
rod	^	0.0009996634796207216
tostitos	^	0.0009996634796207216
grand	^	0.0009996634796207216
floridian	^	0.0009996634796207216
lupe	^	0.0009996634796207216
fiasco	^	0.0009996634796207216
presque	^	0.0009996634796207216
isle	^	0.0009996634796207216
spreyn0	^	0.0009996634796207216
dadt	^	0.0009996634796207216
trinity	^	0.0009996634796207216
atlanta	^	0.0019894293010273767
wednesday	^	0.0009996634796207216
kd	^	0.0009996634796207216
sims	^	0.0009996634796207216
thanksgiving	^	0.0009996634796207216
bham	^	0.0009996634796207216
teamel_al	^	0.0009996634796207216
hashy	^	0.0009996634796207216
thursday	^	0.0009996634796207216
october	^	0.0019894293010273767
mckayla	^	0.0009996634796207216
kate	^	0.0009996634796207216
nash	^	0.0009996634796207216
finsbury	^	0.0009996634796207216
crouch	^	0.0009996634796207216
end	^	0.0009996634796207216
jamaicans	^	0.0009996634796207216
demint	^	0.0009996634796207216
tea	^	0.0009996634796207216
stadium	^	0.0009996634796207216
view	^	0.0009996634796207216
merapi	^	0.0009996634796207216
jakarta	^	0.0009996634796207216
christ	^	0.0009996634796207216
brown	^	0.0019894293010273767
fb	^	0.0009996634796207216
caprisun	^	0.0009996634796207216
washington	^	0.0009996634796207216
d.c.	^	0.0009996634796207216
wholesale	^	0.0009996634796207216
biodiversity	^	0.0009996634796207216
tour	^	0.0009996634796207216
danilo	^	0.0009996634796207216
gallinari	^	0.0009996634796207216
wade	^	0.0009996634796207216
hollis	^	0.0009996634796207216
google	^	0.0009996634796207216
cops	^	0.0009996634796207216
cleveland	^	0.0009996634796207216
charice	^	0.0009996634796207216
kalamazoo	^	0.0009996634796207216
gazette	^	0.0009996634796207216
s	^	0.0009996634796207216
burdick	^	0.0009996634796207216
st.	^	0.0019894293010273767
lovell	^	0.0009996634796207216
kalamazoo)	^	0.0009996634796207216
ambien	^	0.0029791951224340317
gadling	^	0.0009996634796207216
joey	^	0.0009996634796207216
ny	^	0.0019894293010273767
montreal	^	0.0009996634796207216
wiz	^	0.0009996634796207216
khalifa	^	0.0009996634796207216
az	^	0.0009996634796207216
patti	^	0.0009996634796207216
obts	^	0.0019894293010273767
bella/alistair	^	0.0009996634796207216
ip	^	0.0009996634796207216
htb	^	0.0009996634796207216
sneaker	^	0.0009996634796207216
dec18th	^	0.0009996634796207216
ritch	^	0.0009996634796207216
sf	^	0.0009996634796207216
l.a.	^	0.0009996634796207216
bay	^	0.0009996634796207216
whip	^	0.0009996634796207216
appeal	^	0.0009996634796207216
babyface	^	0.0009996634796207216
congress	^	0.0009996634796207216
clickz	^	0.0009996634796207216
chicago	^	0.0009996634796207216
jacques	^	0.0009996634796207216
new	^	0.0009996634796207216
york	^	0.0009996634796207216
herald	^	0.0009996634796207216
jimmy	^	0.0009996634796207216
mcmillan	^	0.0009996634796207216
elec	^	0.0009996634796207216
boogaloo	^	0.0009996634796207216
homeboy	^	0.0009996634796207216
sandman	^	0.0009996634796207216
blackberry	^	0.0009996634796207216
fl	^	0.0009996634796207216
urban	^	0.0009996634796207216
daily	^	0.0009996634796207216
WordNotFound	^	9.897658214066551e-06
...	,	0.0504744095115654
.	,	0.24810076819278132
!!	,	0.029224263416810992
,	,	0.1275061891050501
!	,	0.13334997928110756
?	,	0.06747452638736892
:	,	0.05419318507814742
(	,	0.02656799515496669
):	,	0.0010678198412614086
)	,	0.02284921958838467
..	,	0.02444298054549125
-	,	0.02391172689312239
[	,	0.004786595407843429
*	,	0.011161639236269751
!!!!	,	0.0053178490602122895
'	,	0.01275540019337633
""""	,	0.03825557550708161
"!"""	,	0.0010678198412614086
"..."""	,	0.0015990734936302687
!!!	,	0.015411668455220632
!...	,	0.0005365661888925487
!?	,	0.0015990734936302687
!!??	,	0.0005365661888925487
;	,	0.004255341755474569
]	,	0.0031928344507368487
**	,	0.0005365661888925487
?!?	,	0.0005365661888925487
...:	,	0.0010678198412614086
??	,	0.006911610017318869
....	,	0.012224146541007471
!.	,	0.0010678198412614086
.?!!	,	0.0005365661888925487
.!	,	0.0005365661888925487
!!!!!!	,	0.0021303271459991286
''	,	0.0010678198412614086
',	,	0.0005365661888925487
!!!!!!!	,	0.0010678198412614086
$	,	0.0005365661888925487
"""..."	,	0.0005365661888925487
.....	,	0.0031928344507368487
.'	,	0.0010678198412614086
“	,	0.0015990734936302687
/	,	0.0021303271459991286
–	,	0.0021303271459991286
':	,	0.0010678198412614086
--	,	0.006911610017318869
"."""	,	0.0026615807983679887
............	,	0.0005365661888925487
"?"""	,	0.0010678198412614086
=	,	0.0005365661888925487
”	,	0.0010678198412614086
???	,	0.0015990734936302687
????	,	0.0005365661888925487
!:	,	0.0010678198412614086
??????	,	0.0005365661888925487
'.	,	0.0010678198412614086
{	,	0.0005365661888925487
}	,	0.0005365661888925487
—	,	0.0005365661888925487
]:	,	0.0010678198412614086
?!	,	0.0021303271459991286
"""."	,	0.0005365661888925487
"??"""	,	0.0005365661888925487
!!!!!	,	0.0010678198412614086
??!!	,	0.0005365661888925487
!!..	,	0.0005365661888925487
......	,	0.0015990734936302687
"'"""	,	0.0005365661888925487
((	,	0.0005365661888925487
*))	,	0.0005365661888925487
(((	,	0.0005365661888925487
)))	,	0.0005365661888925487
?:	,	0.0005365661888925487
WordNotFound	,	5.3125365236886005e-06
hmm_num	$	0.6193775644499495
hmm_#	$	0.011651312224200664
one	$	0.12777734768135013
three	$	0.015522180072772312
3pm	$	0.003909576527057366
four	$	0.007780444375629014
17th	$	0.007780444375629014
million	$	0.003909576527057366
t102610	$	0.003909576527057366
27th	$	0.003909576527057366
two	$	0.011651312224200664
1st	$	0.003909576527057366
i	$	0.003909576527057366
thousand	$	0.003909576527057366
28th	$	0.003909576527057366
d3130	$	0.003909576527057366
100k	$	0.003909576527057366
five	$	0.003909576527057366
ten	$	0.003909576527057366
6pm	$	0.003909576527057366
10pm	$	0.003909576527057366
WordNotFound	$	3.870867848571649e-05
right	R	0.016006077244982275
then	R	0.018671535570541353
here	R	0.024002452221659514
where	R	0.020004264733320894
now	R	0.04799157715169123
like	R	0.0053442439427459545
how	R	0.04399338966335261
why	R	0.03199882719833676
just	R	0.07464616040728203
not	R	0.04665884798891169
even	R	0.014673348082202733
soon	R	0.006676973105525495
deff	R	0.0013460564544073353
safe	R	0.0013460564544073353
there	R	0.009342431431084574
down	R	0.008009702268305035
anytime	R	0.004011514779966415
still	R	0.021336993896100435
probably	R	0.010675160593864114
absolutely	R	0.002678785617186875
really	R	0.029333368872777675
currently	R	0.004011514779966415
away	R	0.006676973105525495
seriously	R	0.0053442439427459545
all	R	0.004011514779966415
so	R	0.039995202175014
specially	R	0.0013460564544073353
when	R	0.022669723058879977
that	R	0.002678785617186875
real	R	0.002678785617186875
alone	R	0.0013460564544073353
ever	R	0.014673348082202733
better	R	0.0053442439427459545
more	R	0.014673348082202733
often	R	0.002678785617186875
hmm_num	R	0.0013460564544073353
only	R	0.0053442439427459545
too	R	0.028000639709998134
completely	R	0.002678785617186875
sometimes	R	0.002678785617186875
bout	R	0.002678785617186875
most	R	0.0053442439427459545
reallyyyyyyyyyyyyyyyyyyyyyyy	R	0.0013460564544073353
fucken	R	0.0013460564544073353
somewhere	R	0.0013460564544073353
basically	R	0.0013460564544073353
out	R	0.002678785617186875
already	R	0.0053442439427459545
primarily	R	0.0013460564544073353
luckily	R	0.0013460564544073353
rather	R	0.002678785617186875
barely	R	0.0013460564544073353
wen	R	0.002678785617186875
never	R	0.018671535570541353
everytime	R	0.002678785617186875
finall	R	0.0013460564544073353
slightly	R	0.0013460564544073353
kinda	R	0.002678785617186875
sage	R	0.0013460564544073353
finna	R	0.0013460564544073353
also	R	0.002678785617186875
to	R	0.0013460564544073353
pretty	R	0.006676973105525495
together	R	0.002678785617186875
afterwards	R	0.002678785617186875
back	R	0.014673348082202733
maybe	R	0.0053442439427459545
tomorr	R	0.0013460564544073353
half	R	0.0013460564544073353
mentally	R	0.0013460564544073353
surely	R	0.002678785617186875
outside	R	0.0013460564544073353
bac	R	0.0013460564544073353
thru	R	0.0013460564544073353
y	R	0.0053442439427459545
sooo	R	0.004011514779966415
though	R	0.0053442439427459545
much	R	0.002678785617186875
well	R	0.009342431431084574
cautiously	R	0.0013460564544073353
ahead	R	0.0013460564544073353
perhaps	R	0.0013460564544073353
either	R	0.0013460564544073353
before	R	0.004011514779966415
recently	R	0.002678785617186875
sideways	R	0.0013460564544073353
again	R	0.009342431431084574
finally	R	0.0053442439427459545
off	R	0.002678785617186875
later	R	0.0013460564544073353
sure	R	0.0013460564544073353
n	R	0.0013460564544073353
e	R	0.0013460564544073353
faster	R	0.0013460564544073353
actually	R	0.009342431431084574
officially	R	0.0013460564544073353
far	R	0.004011514779966415
always	R	0.009342431431084574
regularly	R	0.0013460564544073353
yet	R	0.0013460564544073353
tonight	R	0.004011514779966415
forward	R	0.002678785617186875
lil	R	0.0013460564544073353
‘right	R	0.0013460564544073353
physically	R	0.0013460564544073353
quite	R	0.0013460564544073353
around	R	0.0013460564544073353
totally	R	0.002678785617186875
jus	R	0.002678785617186875
temporarily	R	0.0013460564544073353
as	R	0.012007889756643655
forever	R	0.0013460564544073353
next	R	0.004011514779966415
first	R	0.004011514779966415
about	R	0.002678785617186875
instead	R	0.004011514779966415
calmly	R	0.0013460564544073353
super	R	0.002678785617186875
exactly	R	0.0013460564544073353
once	R	0.0013460564544073353
way	R	0.0013460564544073353
2night	R	0.0013460564544073353
put	R	0.0013460564544073353
fast	R	0.0013460564544073353
else	R	0.0013460564544073353
2and	R	0.0013460564544073353
darn	R	0.0013460564544073353
whennnn	R	0.0013460564544073353
todoay	R	0.0013460564544073353
close	R	0.0013460564544073353
enough	R	0.002678785617186875
hard	R	0.0013460564544073353
up	R	0.0013460564544073353
legit	R	0.0013460564544073353
oddly	R	0.0013460564544073353
almost	R	0.0013460564544073353
tooo	R	0.0013460564544073353
deep	R	0.0013460564544073353
justt	R	0.0013460564544073353
virtually	R	0.0013460564544073353
neva	R	0.0013460564544073353
literally	R	0.0013460564544073353
anymore	R	0.0013460564544073353
brand	R	0.0013460564544073353
hopefully	R	0.0013460564544073353
usually	R	0.0013460564544073353
hardest	R	0.0013460564544073353
mosy	R	0.0013460564544073353
betta	R	0.0013460564544073353
den	R	0.0013460564544073353
lately	R	0.0013460564544073353
thaaaat	R	0.0013460564544073353
